ID,Score,Media,Dimension,Question,Direction,Rendering
89,2,I,Library1,Clarity,Main,Collage
89,3,I,Library1,Privacy,Main,Collage
89,3,I,Library1,Overall,Main,Collage
89,3,I,Library1,Content,Side1,Collage
89,3,I,Library1,Access,Side1,Collage
89,1,I,Library1,Clarity,Side1,Collage
89,3,I,Library1,Privacy,Side1,Collage
89,3,I,Library1,Overall,Side1,Collage
89,2,I,Library2,Content,Main,Collage
89,1,I,Library2,Access,Main,Collage
89,1,I,Library2,Clarity,Main,Collage
89,3,I,Library2,Privacy,Main,Collage
89,2,I,Library2,Overall,Main,Collage
89,1,I,Library2,Content,Side2,Collage
89,1,I,Library2,Access,Side2,Collage
89,0,I,Library2,Clarity,Side2,Collage
89,2,I,Library2,Privacy,Side2,Collage
89,1,I,Library2,Overall,Side2,Collage
89,2,I,Library2,Content,Side1,Collage
89,2,I,Library2,Access,Side1,Collage
89,1,I,Library2,Clarity,Side1,Collage
89,2,I,Library2,Privacy,Side1,Collage
89,2,I,Library2,Overall,Side1,Collage
89,1,I,Office1,Content,Main,Collage
89,2,I,Office1,Access,Main,Collage
89,1,I,Office1,Clarity,Main,Collage
89,2,I,Office1,Privacy,Main,Collage
89,2,I,Office1,Overall,Main,Collage
89,1,I,Office2,Content,Main,Collage
89,1,I,Office2,Access,Main,Collage
89,1,I,Office2,Clarity,Main,Collage
89,2,I,Office2,Privacy,Main,Collage
89,1,I,Office2,Overall,Main,Collage
90,0,V,Office1,Content,360,Real
90,1,V,Office1,Access,360,Real
90,1,V,Office1,Clarity,360,Real
90,2,V,Office1,Privacy,360,Real
90,1,V,Office1,Overall,360,Real
90,1,V,Office2,Content,360,Real
90,1,V,Office2,Access,360,Real
90,2,V,Office2,Clarity,360,Real
90,2,V,Office2,Privacy,360,Real
90,1,V,Office2,Overall,360,Real
90,2,V,Library1,Content,360,Real
90,3,V,Library1,Access,360,Real
90,2,V,Library1,Clarity,360,Real
90,1,V,Library1,Privacy,360,Real
90,2,V,Library1,Overall,360,Real
90,2,V,Library2,Content,360,Real
90,3,V,Library2,Access,360,Real
90,2,V,Library2,Clarity,360,Real
90,3,V,Library2,Privacy,360,Real
90,2,V,Library2,Overall,360,Real
90,2,I,Library1,Content,Main,Render
90,2,I,Library1,Access,Main,Render
90,2,I,Library1,Clarity,Main,Render
90,1,I,Library1,Privacy,Main,Render
90,2,I,Library1,Overall,Main,Render
90,2,I,Library1,Content,Side1,Render
90,2,I,Library1,Access,Side1,Render
90,2,I,Library1,Clarity,Side1,Render
90,1,I,Library1,Privacy,Side1,Render
90,2,I,Library1,Overall,Side1,Render
90,0,I,Library2,Content,Main,Render
90,1,I,Library2,Access,Main,Render
90,2,I,Library2,Clarity,Main,Render
90,2,I,Library2,Privacy,Main,Render
90,1,I,Library2,Overall,Main,Render
90,1,I,Library2,Content,Side2,Render
90,2,I,Library2,Access,Side2,Render
90,2,I,Library2,Clarity,Side2,Render
90,2,I,Library2,Privacy,Side2,Render
90,2,I,Library2,Overall,Side2,Render
90,0,I,Library2,Content,Side1,Render
90,0,I,Library2,Access,Side1,Render
90,1,I,Library2,Clarity,Side1,Render
90,1,I,Library2,Privacy,Side1,Render
90,0,I,Library2,Overall,Side1,Render
90,1,I,Office1,Content,Main,Render
90,0,I,Office1,Access,Main,Render
90,-1,I,Office1,Clarity,Main,Render
90,1,I,Office1,Privacy,Main,Render
90,0,I,Office1,Overall,Main,Render
90,0,I,Office2,Content,Main,Render
90,0,I,Office2,Access,Main,Render
90,0,I,Office2,Clarity,Main,Render
90,1,I,Office2,Privacy,Main,Render
90,0,I,Office2,Overall,Main,Render
91,2,V,Office1,Content,360,Real
91,2,V,Office1,Access,360,Real
91,3,V,Office1,Clarity,360,Real
91,3,V,Office1,Privacy,360,Real
91,1,V,Office1,Overall,360,Real
91,1,V,Office2,Content,360,Real
91,-1,V,Office2,Access,360,Real
91,1,V,Office2,Clarity,360,Real
91,2,V,Office2,Privacy,360,Real
91,1,V,Office2,Overall,360,Real
91,1,V,Library1,Content,360,Real
91,3,V,Library1,Access,360,Real
91,3,V,Library1,Clarity,360,Real
91,-3,V,Library1,Privacy,360,Real
91,2,V,Library1,Overall,360,Real
91,2,V,Library2,Content,360,Real
91,2,V,Library2,Access,360,Real
91,3,V,Library2,Clarity,360,Real
91,3,V,Library2,Privacy,360,Real
91,1,V,Library2,Overall,360,Real
91,3,I,Library1,Content,Main,Collage
91,3,I,Library1,Access,Main,Collage
91,2,I,Library1,Clarity,Main,Collage
91,-1,I,Library1,Privacy,Main,Collage
91,1,I,Library1,Overall,Main,Collage
91,-2,I,Library1,Content,Side1,Collage
91,-1,I,Library1,Access,Side1,Collage
91,-1,I,Library1,Clarity,Side1,Collage
91,-3,I,Library1,Privacy,Side1,Collage
91,0,I,Library1,Overall,Side1,Collage
91,3,I,Library2,Content,Main,Collage
91,3,I,Library2,Access,Main,Collage
91,1,I,Library2,Clarity,Main,Collage
91,3,I,Library2,Privacy,Main,Collage
91,2,I,Library2,Overall,Main,Collage
91,-3,I,Library2,Content,Side2,Collage
91,-2,I,Library2,Access,Side2,Collage
91,-2,I,Library2,Clarity,Side2,Collage
91,3,I,Library2,Privacy,Side2,Collage
91,-2,I,Library2,Overall,Side2,Collage
91,2,I,Library2,Content,Side1,Collage
91,1,I,Library2,Access,Side1,Collage
91,-1,I,Library2,Clarity,Side1,Collage
91,3,I,Library2,Privacy,Side1,Collage
91,1,I,Library2,Overall,Side1,Collage
91,2,I,Office1,Content,Main,Collage
91,-2,I,Office1,Access,Main,Collage
91,-2,I,Office1,Clarity,Main,Collage
91,2,I,Office1,Privacy,Main,Collage
91,-2,I,Office1,Overall,Main,Collage
91,1,I,Office2,Content,Main,Collage
91,-2,I,Office2,Access,Main,Collage
91,-1,I,Office2,Clarity,Main,Collage
91,3,I,Office2,Privacy,Main,Collage
91,-2,I,Office2,Overall,Main,Collage
92,2,V,Office1,Content,360,Real
92,3,V,Office1,Access,360,Real
92,3,V,Office1,Clarity,360,Real
92,1,V,Office1,Privacy,360,Real
92,3,V,Office1,Overall,360,Real
92,2,V,Office2,Content,360,Real
92,2,V,Office2,Access,360,Real
92,3,V,Office2,Clarity,360,Real
92,3,V,Office2,Privacy,360,Real
92,2,V,Office2,Overall,360,Real
92,1,V,Library1,Content,360,Real
92,3,V,Library1,Access,360,Real
92,3,V,Library1,Clarity,360,Real
92,-2,V,Library1,Privacy,360,Real
92,0,V,Library1,Overall,360,Real
92,2,V,Library2,Content,360,Real
92,1,V,Library2,Access,360,Real
92,3,V,Library2,Clarity,360,Real
92,3,V,Library2,Privacy,360,Real
92,2,V,Library2,Overall,360,Real
92,2,I,Library1,Content,Main,Real
92,3,I,Library1,Access,Main,Real
92,2,I,Library1,Clarity,Main,Real
92,-1,I,Library1,Privacy,Main,Real
92,1,I,Library1,Overall,Main,Real
92,1,I,Library1,Content,Side1,Real
92,3,I,Library1,Access,Side1,Real
92,2,I,Library1,Clarity,Side1,Real
92,2,I,Library1,Privacy,Side1,Real
92,2,I,Library1,Overall,Side1,Real
92,3,I,Library2,Content,Main,Real
92,3,I,Library2,Access,Main,Real
92,2,I,Library2,Clarity,Main,Real
92,3,I,Library2,Privacy,Main,Real
92,3,I,Library2,Overall,Main,Real
92,-2,I,Library2,Content,Side2,Real
92,-2,I,Library2,Access,Side2,Real
92,-2,I,Library2,Clarity,Side2,Real
92,-1,I,Library2,Privacy,Side2,Real
92,-2,I,Library2,Overall,Side2,Real
92,2,I,Library2,Content,Side1,Real
92,3,I,Library2,Access,Side1,Real
92,2,I,Library2,Clarity,Side1,Real
92,3,I,Library2,Privacy,Side1,Real
92,3,I,Library2,Overall,Side1,Real
92,3,I,Office1,Content,Main,Real
92,2,I,Office1,Access,Main,Real
92,1,I,Office1,Clarity,Main,Real
92,3,I,Office1,Privacy,Main,Real
92,3,I,Office1,Overall,Main,Real
92,3,I,Office2,Content,Main,Real
92,1,I,Office2,Access,Main,Real
92,-2,I,Office2,Clarity,Main,Real
92,3,I,Office2,Privacy,Main,Real
92,2,I,Office2,Overall,Main,Real
93,1,V,Office1,Content,360,Real
93,1,V,Office1,Access,360,Real
93,0,V,Office1,Clarity,360,Real
93,0,V,Office1,Privacy,360,Real
93,1,V,Office1,Overall,360,Real
93,3,V,Office2,Content,360,Real
93,-1,V,Office2,Access,360,Real
93,0,V,Office2,Clarity,360,Real
93,1,V,Office2,Privacy,360,Real
93,1,V,Office2,Overall,360,Real
93,2,V,Library1,Content,360,Real
93,3,V,Library1,Access,360,Real
93,3,V,Library1,Clarity,360,Real
93,0,V,Library1,Privacy,360,Real
93,2,V,Library1,Overall,360,Real
93,2,V,Library2,Content,360,Real
93,1,V,Library2,Access,360,Real
93,1,V,Library2,Clarity,360,Real
93,3,V,Library2,Privacy,360,Real
93,1,V,Library2,Overall,360,Real
93,1,I,Library1,Content,Main,Real
93,2,I,Library1,Access,Main,Real
93,2,I,Library1,Clarity,Main,Real
93,2,I,Library1,Privacy,Main,Real
93,2,I,Library1,Overall,Main,Real
93,1,I,Library1,Content,Side1,Real
93,2,I,Library1,Access,Side1,Real
93,2,I,Library1,Clarity,Side1,Real
93,2,I,Library1,Privacy,Side1,Real
93,1,I,Library1,Overall,Side1,Real
93,2,I,Library2,Content,Main,Real
93,2,I,Library2,Access,Main,Real
93,0,I,Library2,Clarity,Main,Real
93,2,I,Library2,Privacy,Main,Real
93,1,I,Library2,Overall,Main,Real
93,1,I,Library2,Content,Side2,Real
93,1,I,Library2,Access,Side2,Real
93,2,I,Library2,Clarity,Side2,Real
93,2,I,Library2,Privacy,Side2,Real
93,1,I,Library2,Overall,Side2,Real
93,2,I,Library2,Content,Side1,Real
93,2,I,Library2,Access,Side1,Real
93,2,I,Library2,Clarity,Side1,Real
93,2,I,Library2,Privacy,Side1,Real
93,2,I,Library2,Overall,Side1,Real
93,2,I,Office1,Content,Main,Real
93,0,I,Office1,Access,Main,Real
93,0,I,Office1,Clarity,Main,Real
93,2,I,Office1,Privacy,Main,Real
93,1,I,Office1,Overall,Main,Real
93,1,I,Office2,Content,Main,Real
93,-1,I,Office2,Access,Main,Real
93,0,I,Office2,Clarity,Main,Real
93,2,I,Office2,Privacy,Main,Real
93,0,I,Office2,Overall,Main,Real
94,3,V,Office1,Content,360,Real
94,3,V,Office1,Access,360,Real
94,1,V,Office1,Clarity,360,Real
94,0,V,Office1,Privacy,360,Real
94,2,V,Office1,Overall,360,Real
94,1,V,Office2,Content,360,Real
94,0,V,Office2,Access,360,Real
94,1,V,Office2,Clarity,360,Real
94,2,V,Office2,Privacy,360,Real
94,1,V,Office2,Overall,360,Real
94,3,V,Library1,Content,360,Real
94,3,V,Library1,Access,360,Real
94,2,V,Library1,Clarity,360,Real
94,0,V,Library1,Privacy,360,Real
94,3,V,Library1,Overall,360,Real
94,3,V,Library2,Content,360,Real
94,3,V,Library2,Access,360,Real
94,3,V,Library2,Clarity,360,Real
94,3,V,Library2,Privacy,360,Real
94,3,V,Library2,Overall,360,Real
94,3,I,Library1,Content,Main,Render
94,3,I,Library1,Access,Main,Render
94,3,I,Library1,Clarity,Main,Render
94,2,I,Library1,Privacy,Main,Render
94,3,I,Library1,Overall,Main,Render
94,3,I,Library1,Content,Side1,Render
94,3,I,Library1,Access,Side1,Render
94,1,I,Library1,Clarity,Side1,Render
94,1,I,Library1,Privacy,Side1,Render
94,2,I,Library1,Overall,Side1,Render
94,1,I,Library2,Content,Main,Render
94,1,I,Library2,Access,Main,Render
94,1,I,Library2,Clarity,Main,Render
94,2,I,Library2,Privacy,Main,Render
94,1,I,Library2,Overall,Main,Render
94,3,I,Library2,Content,Side2,Render
94,2,I,Library2,Access,Side2,Render
94,3,I,Library2,Clarity,Side2,Render
94,3,I,Library2,Privacy,Side2,Render
94,3,I,Library2,Overall,Side2,Render
94,3,I,Library2,Content,Side1,Render
94,3,I,Library2,Access,Side1,Render
94,3,I,Library2,Clarity,Side1,Render
94,3,I,Library2,Privacy,Side1,Render
94,3,I,Library2,Overall,Side1,Render
94,0,I,Office1,Content,Main,Render
94,0,I,Office1,Access,Main,Render
94,-1,I,Office1,Clarity,Main,Render
94,0,I,Office1,Privacy,Main,Render
94,0,I,Office1,Overall,Main,Render
94,2,I,Office2,Content,Main,Render
94,0,I,Office2,Access,Main,Render
94,0,I,Office2,Clarity,Main,Render
94,1,I,Office2,Privacy,Main,Render
94,1,I,Office2,Overall,Main,Render
22,0,P,Office1,Content,360,Real
22,-1,P,Office1,Access,360,Real
22,-1,P,Office1,Clarity,360,Real
22,-2,P,Office1,Privacy,360,Real
22,1,P,Office1,Overall,360,Real
22,2,P,Office2,Content,360,Real
22,0,P,Office2,Access,360,Real
22,-1,P,Office2,Clarity,360,Real
22,1,P,Office2,Privacy,360,Real
22,2,P,Office2,Overall,360,Real
22,2,P,Library1,Content,360,Real
22,2,P,Library1,Access,360,Real
22,2,P,Library1,Clarity,360,Real
22,2,P,Library1,Privacy,360,Real
22,3,P,Library1,Overall,360,Real
22,1,P,Library2,Content,360,Real
22,2,P,Library2,Access,360,Real
22,2,P,Library2,Clarity,360,Real
22,1,P,Library2,Privacy,360,Real
22,3,P,Library2,Overall,360,Real
